operator	time	order_ref	user_name	amount
TTL781007	2018-12-26 06:23:57	hiifx_201812260623563822	liu3399	6000.0000	
TTL781007	2018-12-26 06:28:11	hiifx_201812260628117432	yuan1125	10500.0000	
hanseshhl	2018-12-26 06:50:24	hiifx_201812260650246775	Wzl666666	9000.0000	
hanseshhl	2018-12-26 07:14:10	hiifx_201812260714102381	yaxin888	3000.0000	
keelintan20	2018-12-26 08:35:47	hiifx_201812260835473634	nick001	20000.0000	
TTL781007	2018-12-26 09:39:26	hiifx_201812260939252904	liu3399	6000.0000	
TTL781007	2018-12-26 09:39:52	hiifx_201812260939529884	xulian	18000.0000	
TTL781007	2018-12-26 10:22:29	hiifx_201812261022284686	linjm83	6500.0000	
TTL781007	2018-12-26 11:02:18	hiifx_201812261102175255	xqw0001	7000.0000	
hanseshhl	2018-12-26 11:29:35	hiifx_201812261129359826	LXM888	1500.0000	
hanseshhl	2018-12-26 12:37:44	hiifx_201812261237448169	lily520	10000.0000	
hanseshhl	2018-12-26 15:16:04	hiifx_201812261516034476	nj123456	5000.0000	
TTL781007	2018-12-27 02:16:55	hiifx_201812270216559908	chun9096	99982.0000	
TTL781007	2018-12-27 02:49:17	hiifx_201812270249166991	Peter588	14500.0000	
hanseshhl	2018-12-27 03:59:49	hiifx_201812270359493440	glj550637719	3000.0000	
hanseshhl	2018-12-27 04:00:16	hiifx_201812270400162936	wx1412561931	4347.8300	
TTL781007	2018-12-27 06:43:12	hiifx_201812270643126509	13600916990	1500.0000	
TTL781007	2018-12-27 06:51:57	hiifx_201812270651575269	wangyufei88	75000.0000	
hanseshhl	2018-12-27 08:04:29	hiifx_201812270804294413	wj168	14700.0000	
hanseshhl	2018-12-27 08:57:12	hiifx_201812270857129284	xulian	1800.0000	
hanseshhl	2018-12-27 09:21:15	hiifx_201812270921155667	yuan1125	2000.0000	
hanseshhl	2018-12-27 09:25:16	hiifx_201812270925159111	helen	7500.0000	
hanseshhl	2018-12-27 09:25:54	hiifx_201812270925547974	xszhangh1	4000.0000	
hanseshhl	2018-12-27 09:50:28	hiifx_201812270950273534	bx1818	20010.0000	
TTL781007	2018-12-27 12:10:44	hiifx_201812271210435951	yuan1125	6000.0000	
TTL781007	2018-12-27 12:55:23	hiifx_201812271255237031	yuan1125	3000.0000	
hanseshhl	2018-12-27 13:50:03	hiifx_201812271350024451	yuan1125	2000.0000	
TTL781007	2018-12-27 14:44:15	hiifx_201812271444145414	psy5899	1500.0000	
keelintan20	2018-12-28 01:53:57	hiifx_201812280153567052	nn1989	36231.8800	
TTL781007	2018-12-28 02:22:15	hiifx_201812280222142787	yuan1125	500.0000	
TTL781007	2018-12-28 02:38:45	hiifx_201812280238444441	yuan1125	1000.0000	
hanseshhl	2018-12-28 03:27:33	hiifx_201812280327335432	hsl2018	1300.0000	
hanseshhl	2018-12-28 03:41:50	hiifx_201812280341508566	2018423	2900.0000	
hanseshhl	2018-12-28 05:07:47	hiifx_201812280507466204	whj1111	1500.0000	
TTL781007	2018-12-28 06:17:36	hiifx_201812280617363326	zhanghua666	9000.0000	
hanseshhl	2018-12-28 06:35:36	hiifx_201812280635364904	yuan1125	3000.0000	
hanseshhl	2018-12-28 07:39:59	hiifx_201812280739587601	2018423	9000.0000	
keelintan20	2018-12-28 08:49:41	hiifx_201812280849419524	happy	80000.0000	
hanseshhl	2018-12-28 08:53:42	hiifx_201812280853412804	linjm83	5000.0000	
hanseshhl	2018-12-28 08:55:47	hiifx_201812280855467560	yuan1125	2000.0000	
hanseshhl	2018-12-28 09:16:33	hiifx_201812280916328837	shu888	4850.0000	
hanseshhl	2018-12-28 09:19:46	hiifx_201812280919458616	xh90087	43500.0000	
hanseshhl	2018-12-28 09:20:52	hiifx_201812280920517127	tjch999	7500.0000	
hanseshhl	2018-12-28 10:30:51	hiifx_201812281030516652	liu3399	20000.0000	
hanseshhl	2018-12-28 10:53:49	hiifx_201812281053483391	lxh2018	3000.0000	
hanseshhl	2018-12-28 11:46:58	hiifx_201812281146575981	linjm83	6900.0000	
hanseshhl	2018-12-28 13:23:48	hiifx_201812281323484671	qiuqiu666	2275.0000	
hanseshhl	2018-12-28 13:56:20	hiifx_201812281356199201	xszhangh1	5500.0000	
hanseshhl	2018-12-28 14:57:45	hiifx_201812281457453994	shenyanwen1	7500.0000	
hanseshhl	2018-12-29 03:15:31	hiifx_201812290315307223	yj2018	10000.0000	
hanseshhl	2018-12-29 03:20:44	hiifx_201812290320446733	dhg139	1500.0000	
hanseshhl	2018-12-29 03:58:41	hiifx_201812290358415602	dyh123456789	18000.0000	
TTL781007	2018-12-29 04:42:45	hiifx_201812290442453477	Ruiruihuang0424	15000.0000	
TTL781007	2018-12-29 05:29:28	hiifx_201812290529282008	lds188	33000.0000	
TTL781007	2018-12-29 06:13:45	hiifx_201812290613457123	baishuangsuo	6500.0000	
TTL781007	2018-12-29 06:14:11	hiifx_201812290614113203	xulian	3000.0000	
hanseshhl	2018-12-29 08:36:24	hiifx_201812290836232634	cht1319	10000.0000	
hanseshhl	2018-12-29 09:08:04	hiifx_201812290908035896	dyh123456789	6000.0000	
TTL781007	2018-12-29 12:16:52	hiifx_201812291216529583	jsq1319	1500.0000	
TTL781007	2018-12-29 13:16:52	hiifx_201812291316522382	yuan1125	1300.0000	
hanseshhl	2018-12-29 14:46:24	hiifx_201812291446235873	yaodewen	33000.0000	
hanseshhl	2018-12-29 14:48:19	hiifx_201812291448185990	hp168168	18840.0000	
TTL781007	2018-12-30 05:55:16	hiifx_201812300555165866	0668linxi88	32797.0000	
TTL781007	2018-12-30 05:57:23	hiifx_201812300557237375	yj2018	15000.0000	
keelintan20	2018-12-30 06:25:37	hiifx_201812300625366812	happy	100000.0000	
TTL781007	2018-12-30 07:16:19	hiifx_201812300716187468	wa010629	3600.0000	
TTL781007	2018-12-30 10:09:35	hiifx_201812301009343814	lily520	10000.0000	
TTL781007	2018-12-30 10:30:23	hiifx_201812301030225409	sqk2018	29000.0000	
hanseshhl	2018-12-30 10:45:54	hiifx_201812301045542408	sqk2018	1500.0000	
hanseshhl	2018-12-30 11:11:24	hiifx_201812301111233207	flq2018	4500.0000	
keelintan20	2018-12-30 12:47:05	hiifx_201812301247056855	happy	20000.0000	
hanseshhl	2018-12-30 14:26:18	hiifx_201812301426176558	yj2018	3000.0000	
hanseshhl	2018-12-30 15:23:22	hiifx_201812301523213351	lily520	20000.0000	
hanseshhl	2018-12-30 15:52:35	hiifx_201812301552345435	yj2018	3000.0000	
TTL781007	2018-12-31 03:05:41	hiifx_201812310305401408	lily520	10000.0000	
TTL781007	2018-12-31 03:14:57	hiifx_201812310314573577	dengxinggao	2000.0000	
hanseshhl	2018-12-31 04:35:07	hiifx_201812310435063424	chenzhiyi	15000.0000	
TTL781007	2018-12-31 05:47:49	hiifx_201812310547494448	sophia	10305.0000	
TTL781007	2018-12-31 05:55:31	hiifx_201812310555317996	Txh2018	26087.0000	
hanseshhl	2018-12-31 06:44:55	hiifx_201812310644554917	2018423	1500.0000	
hanseshhl	2018-12-31 06:45:18	hiifx_201812310645182784	yj2018	10000.0000	
keelintan20	2018-12-31 12:23:17	hiifx_201812311223171768	happy	60000.0000	
keelintan20	2018-12-31 12:31:57	hiifx_201812311231573009	zhengxianglan	9330.0000	
hanseshhl	2018-12-31 15:28:09	hiifx_201812311528095477	nj123456	5000.0000	
hanseshhl	2018-12-31 15:28:56	hiifx_201812311528551875	lxy16801	18000.0000	
hanseshhl	2019-01-01 07:34:25	hiifx_201901010734251126	zhouzhenfang888	1500.0000	
hanseshhl	2019-01-01 07:35:13	hiifx_201901010735136409	jiangxia	12300.0000	
hanseshhl	2019-01-01 07:39:02	hiifx_201901010739014131	yuan1125	3000.0000	
hanseshhl	2019-01-01 09:15:02	hiifx_201901010915026339	hc888	4400.0000	
keelintan20	2019-01-01 10:18:10	hiifx_201901011018109542	18860052903	66500.0000	
hanseshhl	2019-01-01 12:06:30	hiifx_201901011206307521	tcb691129	2000.0000	
hanseshhl	2019-01-01 12:08:20	hiifx_201901011208195625	summer	10500.0000	
hanseshhl	2019-01-01 12:09:33	hiifx_201901011209334436	mm1688	4000.0000	
hanseshhl	2019-01-01 13:01:44	hiifx_201901011301431552	tcb691129	65.0000	
hanseshhl	2019-01-01 13:47:21	hiifx_201901011347217112	jingjing	30000.0000	
TTL781007	2019-01-02 03:39:17	hiifx_201901020339166618	mm1688	5600.0000	
hanseshhl	2019-01-02 04:27:48	hiifx_201901020427481988	13599511498	70000.0000	
TTL781007	2019-01-02 04:59:44	hiifx_201901020459442832	xulian	7500.0000	
TTL781007	2019-01-02 05:56:45	hiifx_201901020556442673	zhengxianglan	40000.0000	
hanseshhl	2019-01-02 06:02:38	hiifx_201901020602374084	xulian	7500.0000	
hanseshhl	2019-01-02 06:28:17	hiifx_201901020628178527	zj1319	7500.0000	
TTL781007	2019-01-02 08:06:18	hiifx_201901020806179507	18860052903	4200.0000	
TTL781007	2019-01-02 08:24:22	hiifx_201901020824225708	yuan1125	1000.0000	
TTL781007	2019-01-02 08:46:26	hiifx_201901020846259926	yuan1125	1000.0000	
hanseshhl	2019-01-02 09:07:24	hiifx_201901020907236513	jingjing	10000.0000	
TTL781007	2019-01-02 09:57:14	hiifx_201901020957137230	zhengxianglan	5800.0000	
hanseshhl	2019-01-02 12:22:04	hiifx_201901021222037602	xuxihong	4500.0000	
hanseshhl	2019-01-02 12:22:23	hiifx_201901021222236958	xh8299	4600.0000	
hanseshhl	2019-01-02 13:02:51	hiifx_201901021302503337	flq2018	2400.0000	
hanseshhl	2019-01-02 14:02:57	hiifx_201901021402564359	lily520	5000.0000	
keelintan20	2019-01-02 15:01:49	hiifx_201901021501493428	happy	90000.0000	
hanseshhl	2019-01-02 15:17:52	hiifx_201901021517522135	qiuqiu666	1500.0000	
hanseshhl	2019-01-03 02:28:59	hiifx_201901030228586773	lihaiyan	15000.0000	
TTL781007	2019-01-03 05:02:52	hiifx_201901030502512220	juseph2012	30000.0000	
hanseshhl	2019-01-03 08:02:38	hiifx_201901030802381946	lily520	3000.0000	
hanseshhl	2019-01-03 08:25:36	hiifx_201901030825367393	sq1981	4000.0000	
hanseshhl	2019-01-03 10:48:21	hiifx_201901031048209912	superhero168	7500.0000	
TTL781007	2019-01-03 12:26:50	hiifx_201901031226492074	lzx888999	10750.0000	
TTL781007	2019-01-03 13:46:00	hiifx_201901031346005053	zhouyaping	100.0000	
TTL781007	2019-01-03 13:46:42	hiifx_201901031346426556	yizhen	100.0000	
TTL781007	2019-01-03 13:47:29	hiifx_201901031347287310	bjq888	548.1600	
TTL781007	2019-01-03 13:47:57	hiifx_201901031347566247	fish77	548.1600	
TTL781007	2019-01-03 13:49:50	hiifx_201901031349504836	esthertan	2198.3800	
TTL781007	2019-01-03 13:50:49	hiifx_201901031350492086	hj1688	3297.0200	
TTL781007	2019-01-04 07:50:56	hiifx_201901040750568513	Tangyang	10470.0000	
hanseshhl	2019-01-04 08:04:03	hiifx_201901040804036488	hq888	123623.0400	
keelintan20	2019-01-06 08:14:43	hiifx_201901060814425904	happy	100000.0000	
keelintan20	2019-01-06 09:52:02	hiifx_201901060952028446	zhuang	30000.0000	
TTL781007	2019-01-06 18:07:33	hiifx_201901061807323612	LIUKWANGSHENG	10500.0000	
keelintan20	2019-01-07 06:59:53	hiifx_201901070659531945	nick001	86877.8100	
keelintan20	2019-01-07 07:01:38	hiifx_201901070701371782	nick001	94820.3800	
keelintan20	2019-01-07 07:04:24	hiifx_201901070704241616	nick001	59121.2500	
keelintan20	2019-01-07 07:05:27	hiifx_201901070705276806	nick001	14497.1900	
TTL781007	2019-01-08 10:47:27	hiifx_201901081047267981	0977349823	7372.0000	
TTL781007	2019-01-09 03:01:52	hiifx_201901090301527400	happy	50000.0000	
TTL781007	2019-01-09 03:43:36	hiifx_201901090343358332	buckaroo1	15000.0000	
hanseshhl	2019-01-09 16:30:18	hiifx_201901091630175173	gz1319	5100.0000	
TTL781007	2019-01-10 02:23:54	hiifx_201901100223532913	xulian	15000.0000	
TTL781007	2019-01-10 03:12:45	hiifx_201901100312441694	xulian	40000.0000	
hanseshhl	2019-01-11 02:36:29	hiifx_201901110236294289	hlj1319	3044.1200	
hanseshhl	2019-01-11 04:43:48	hiifx_201901110443474671	jsq1319	3000.0000	
hanseshhl	2019-01-11 07:54:53	hiifx_201901110754526370	xujp99	10000.0000	
hanseshhl	2019-01-11 10:02:25	hiifx_201901111002249304	chenzhiyi	40000.0000	
TTL781007	2019-01-12 06:31:24	hiifx_201901120631235454	xs1588	10000.0000	
TTL781007	2019-01-13 08:26:36	hiifx_201901130826362164	zxy69381	3000.0000	
TTL781007	2019-01-16 03:14:13	hiifx_201901160314132166	wangzhenyu	390000.0000	
TTL781007	2019-01-16 03:34:28	hiifx_201901160334284931	wangzhenyu	410000.0000	
TTL781007	2019-01-16 06:31:35	hiifx_201901160631351601	zhengxianglan	7900.0000	
hanseshhl	2019-01-16 07:29:33	hiifx_201901160729339651	xujp99	22000.0000	
hanseshhl	2019-01-16 11:25:43	hiifx_201901161125431615	yuan1125	15000.0000	
hanseshhl	2019-01-17 06:31:39	hiifx_201901170631399125	hw1688	30000.0000	
hanseshhl	2019-01-17 06:43:36	hiifx_201901170643361027	sunyaping	7000.0000	
hanseshhl	2019-01-17 06:46:29	hiifx_201901170646281320	sufurong	15000.0000	
hanseshhl	2019-01-17 06:48:32	hiifx_201901170648327573	hb888	12000.0000	
hanseshhl	2019-01-17 06:53:40	hiifx_201901170653392092	zhangping1972	4500.0000	
TTL781007	2019-01-18 03:41:29	hiifx_201901180341288413	sunyaping	15000.0000	
TTL781007	2019-01-18 08:37:48	hiifx_201901180837481116	wuchunmei	3882.0000	
heeheng	2019-01-18 16:41:48	hiifx_201901181641474760	chun9096	149982.0000	
keelintan20	2019-01-19 14:43:18	hiifx_201901191443186172	happy	50000.0000	
TTL781007	2019-01-21 06:43:22	hiifx_201901210643217138	xiong131419	4412.0000	
hanseshhl	2019-01-23 06:03:58	hiifx_201901230603576732	wangliye110388	439560.4400	
TTL781007	2019-01-25 04:45:32	hiifx_201901250445322701	Zhangli654321	99964.0000	
hanseshhl	2019-01-28 05:25:44	hiifx_201901280525439903	yinlixia	15000.0000	
hanseshhl	2019-01-28 16:42:57	hiifx_201901281642564993	kanji	20000.0000	
keelintan20	2019-01-29 03:38:21	hiifx_201901290338206555	happy	20000.0000	
keelintan20	2019-01-29 04:15:53	hiifx_201901290415525753	nick001	10000.0000	
hanseshhl	2019-01-29 05:29:17	hiifx_201901290529175777	fan123	7500.0000	
hanseshhl	2019-01-29 05:29:36	hiifx_201901290529354136	350359193	10000.0000	
hanseshhl	2019-01-29 05:44:40	hiifx_201901290544397963	dcw1973	10000.0000	
hanseshhl	2019-01-29 06:34:35	hiifx_201901290634356121	xm666888	5555.5600	
hanseshhl	2019-01-29 06:38:15	hiifx_201901290638156863	sunyaping	17222.2200	
keelintan20	2019-01-29 07:01:13	hiifx_201901290701129049	nick001	20000.0000	
hanseshhl	2019-01-29 07:30:55	hiifx_201901290730546511	yuzhizhen	67222.2200	
hanseshhl	2019-01-29 07:32:11	hiifx_201901290732109558	yuan1125	10060.0000	
TTL781007	2019-01-29 07:34:43	hiifx_201901290734436539	Tangyang	11500.0000	
hanseshhl	2019-01-29 08:09:08	hiifx_201901290809074568	xm666888	14706.0000	
hanseshhl	2019-01-29 08:11:49	hiifx_201901290811482915	yuzhizhen	7777.7800	
keelintan20	2019-01-29 08:42:49	hiifx_201901290842482810	nick001	40000.0000	
keelintan20	2019-01-29 08:56:15	hiifx_201901290856155505	nick001	2000.0000	
hanseshhl	2019-01-29 09:10:32	hiifx_201901290910325667	sunyaping	7777.7800	
hanseshhl	2019-01-29 09:11:48	hiifx_201901290911477663	gdb1969	15000.0000	
hanseshhl	2019-01-29 12:26:30	hiifx_201901291226293029	zhongyu1975	5925.9300	
hanseshhl	2019-01-29 12:43:10	hiifx_201901291243093395	goh001	13500.0000	
hanseshhl	2019-01-29 12:45:16	hiifx_201901291245157359	zhongyu1975	8888.8900	
keelintan20	2019-01-29 13:39:15	hiifx_201901291339146797	nick001	15000.0000	
keelintan20	2019-01-29 14:27:40	hiifx_201901291427405020	a471941027	5510.0000	
TTL781007	2019-01-29 15:12:43	hiifx_201901291512439988	zhongyu1975	26185.0000	
keelintan20	2019-01-29 15:28:56	hiifx_201901291528554278	ZFY4519	8888.8000	
keelintan20	2019-01-29 15:56:24	hiifx_201901291556248985	happy	10000.0000	
TTL781007	2019-01-29 16:30:54	hiifx_201901291630545359	kanji	29630.0000	
TTL781007	2019-01-30 02:11:35	hiifx_201901300211359611	yuan1125	2200.0000	
hanseshhl	2019-01-30 03:09:38	hiifx_201901300309389923	Hxc666666	12000.0000	
hanseshhl	2019-01-30 03:35:34	hiifx_201901300335336292	dyh123456789	32000.0000	
hanseshhl	2019-01-30 04:09:52	hiifx_201901300409519966	Gtx900626	12000.0000	
TTL781007	2019-01-30 04:46:21	hiifx_201901300446217263	happy	20000.0000	
hanseshhl	2019-01-30 05:32:05	hiifx_201901300532043637	caibowen	4148.1500	
hanseshhl	2019-01-30 06:20:36	hiifx_201901300620369466	zhaoliping	10000.0000	
TTL781007	2019-01-30 06:51:49	hiifx_201901300651486423	hsl2018	80000.0000	
TTL781007	2019-01-30 08:00:19	hiifx_201901300800189145	LIUKWANGSHENG	9000.0000	
keelintan20	2019-01-30 08:36:44	hiifx_201901300836447542	wang88888	69136.5000	
hanseshhl	2019-01-30 09:36:03	hiifx_201901300936038182	chenaimin	5600.0000	
hanseshhl	2019-01-30 09:36:45	hiifx_201901300936453691	wnaghuajuan	100000.0000	
hanseshhl	2019-01-30 10:39:30	hiifx_201901301039305546	Ruiruihuang0424	9000.0000	
hanseshhl	2019-01-30 11:16:20	hiifx_201901301116203302	liuxiuduan	1965.3300	
hanseshhl	2019-01-30 12:40:52	hiifx_201901301240514551	Gq860527	7500.0000	
hanseshhl	2019-01-30 13:07:42	hiifx_201901301307424753	panweijun	12000.0000	
TTL781007	2019-01-31 02:24:08	hiifx_201901310224073929	Ruiruihuang0424	12500.0000	
TTL781007	2019-01-31 02:24:34	hiifx_201901310224348969	Hmj860912	7500.0000	
keelintan20	2019-01-31 02:26:03	hiifx_201901310226021589	Lsy20190130	30000.0000	
keelintan20	2019-01-31 04:15:17	hiifx_201901310415163522	yaxin888	82089.5500	
hanseshhl	2019-01-31 04:25:32	hiifx_201901310425323540	huchunhua	2000.0000	
keelintan20	2019-01-31 04:56:39	hiifx_201901310456383633	Gxf4355	20800.0000	
hanseshhl	2019-01-31 05:19:11	hiifx_201901310519111553	hc888	29500.0000	
keelintan20	2019-01-31 06:25:41	hiifx_201901310625411547	andyxiao	80000.0000	
keelintan20	2019-01-31 08:20:23	hiifx_201901310820227640	happy	30000.0000	
keelintan20	2019-01-31 08:55:48	hiifx_201901310855476428	hsl2018	2000.0000	
hanseshhl	2019-01-31 09:21:03	hiifx_201901310921021734	jsq1319	1000.0000	
hanseshhl	2019-01-31 09:24:21	hiifx_201901310924214231	panxinguo	8000.0000	
hanseshhl	2019-01-31 09:24:43	hiifx_201901310924426774	panzhong	15000.0000	
hanseshhl	2019-01-31 10:10:25	hiifx_201901311010253297	lipeng	1500.0000	
hanseshhl	2019-01-31 11:49:41	hiifx_201901311149418942	yaxin888	500.0000	
keelintan20	2019-01-31 11:57:38	hiifx_201901311157371773	happy	10000.0000	
hanseshhl	2019-01-31 12:00:24	hiifx_201901311200243024	hexxx	750.0000	
hanseshhl	2019-01-31 12:01:01	hiifx_201901311201007165	lushuai	2000.0000	
keelintan20	2019-01-31 13:08:12	hiifx_201901311308125768	hsl2018	3000.0000	
hanseshhl	2019-02-01 05:10:19	hiifx_201902010510198271	panzhong	4000.0000	
hanseshhl	2019-02-01 05:58:19	hiifx_201902010558194354	guoyaomei	5000.0000	
hanseshhl	2019-02-01 05:58:39	hiifx_201902010558388043	feixiaoya	15000.0000	
keelintan20	2019-02-01 06:42:52	hiifx_201902010642515432	nick001	110021.3900	
keelintan20	2019-02-01 06:43:40	hiifx_201902010643402268	nick001	83417.9600	
keelintan20	2019-02-01 06:44:30	hiifx_201902010644305510	nick001	62577.4600	
keelintan20	2019-02-01 06:45:50	hiifx_201902010645508519	nick001	93513.5700	
keelintan20	2019-02-01 09:01:21	hiifx_201902010901216288	happy	20000.0000	
keelintan20	2019-02-01 09:13:48	hiifx_201902010913487386	happy	80000.0000	
hanseshhl	2019-02-01 10:27:39	hiifx_201902011027398205	chenzhiyi	30000.0000	
heeheng	2019-02-01 11:03:24	hiifx_201902011103231465	liyan0	74627.8700	
keelintan20	2019-02-01 12:38:23	hiifx_201902011238224358	Wyr710224	7500.0000	
keelintan20	2019-02-01 12:39:01	hiifx_201902011239008005	Zy930920	7500.0000	
keelintan20	2019-02-01 12:39:43	hiifx_201902011239423121	Zhf710619	7500.0000	
keelintan20	2019-02-01 12:40:52	hiifx_201902011240516657	Zjh941203	7500.0000	
heeheng	2019-02-02 05:10:35	hiifx_201902020510358300	0935175376	7512.0000	
keelintan20	2019-02-02 07:20:56	hiifx_201902020720564179	happy	10000.0000	
keelintan20	2019-02-02 07:34:01	hiifx_201902020734005600	happy	30000.0000	
TTL781007	2019-02-02 08:52:20	hiifx_201902020852192210	Zmj910211	7500.0000	
TTL781007	2019-02-02 08:53:35	hiifx_201902020853357789	Ruiruihuang0424	7500.0000	
hanseshhl	2019-02-02 14:46:49	hiifx_201902021446482006	Ruiruihuang0424	23000.0000	
hanseshhl	2019-02-02 16:05:34	hiifx_201902021605337520	Ruiruihuang0424	13700.0000	
hanseshhl	2019-02-03 05:34:34	hiifx_201902030534347141	Ruiruihuang0424	12000.0000	
hanseshhl	2019-02-03 05:35:26	hiifx_201902030535266209	Ruiruihuang0424	10000.0000	
keelintan20	2019-02-03 06:39:27	hiifx_201902030639277371	yaxin888	11500.0000	
hanseshhl	2019-02-03 07:29:59	hiifx_201902030729582450	kanji	29500.0000	
hanseshhl	2019-02-03 10:16:20	hiifx_201902031016191115	hexxx	1500.0000	
hanseshhl	2019-02-04 05:21:44	hiifx_201902040521443686	daiyouping	7500.0000	
hanseshhl	2019-02-04 07:36:44	hiifx_201902040736437663	Ruiruihuang0424	15000.0000	
hanseshhl	2019-02-05 12:38:04	hiifx_201902051238032257	liuwenbo	7500.0000	
hanseshhl	2019-02-07 09:24:14	hiifx_201902070924136201	Qiquanchen0529	30000.0000	
hanseshhl	2019-02-08 03:20:00	hiifx_201902080319592836	liyan0	14925.3700	
hanseshhl	2019-02-09 09:15:24	hiifx_201902090915235083	liyan0	22686.5000	
hanseshhl	2019-02-10 03:25:12	hiifx_201902100325115447	liyan0	29850.7500	
hanseshhl	2019-02-10 04:27:35	hiifx_201902100427355828	huchunhua	2250.0000	
hanseshhl	2019-02-10 07:21:04	hiifx_201902100721033343	Ruiruihuang0424	15000.0000	
hanseshhl	2019-02-10 07:22:34	hiifx_201902100722342803	xujp99	14925.3400	
hanseshhl	2019-02-10 07:48:53	hiifx_201902100748527816	huchunhua	1500.0000	
TTL781007	2019-02-11 02:47:57	hiifx_201902110247569010	liyan0	44776.0000	
keelintan20	2019-02-11 04:07:51	hiifx_201902110407513687	hsl2018	200000.0000	
TTL781007	2019-02-11 04:47:21	hiifx_201902110447215595	liuy1	16418.0000	
keelintan20	2019-02-11 05:55:13	hiifx_201902110555121369	hsl2018	50000.0000	
hanseshhl	2019-02-11 09:13:25	hiifx_201902110913259921	chenaimin	44444.5300	
hanseshhl	2019-02-12 02:48:12	hiifx_201902120248123190	yuan1125	1500.0000	
hanseshhl	2019-02-12 03:10:25	hiifx_201902120310247836	chenzhiyi	149253.7300	
hanseshhl	2019-02-12 03:10:42	hiifx_201902120310415269	gaohh	40000.0000	
hanseshhl	2019-02-12 03:17:05	hiifx_201902120317059702	tying	6375.0000	
hanseshhl	2019-02-12 05:02:20	hiifx_201902120502192307	yuzhizhen	15000.0000	
hanseshhl	2019-02-12 07:18:52	hiifx_201902120718516502	yuan1125	30000.0000	
hanseshhl	2019-02-12 07:19:44	hiifx_201902120719435789	chenzhiyi	74746.2700	
hanseshhl	2019-02-12 07:21:47	hiifx_201902120721471809	lulijuan	5149.2500	
